AuthorID,Author,Date,Content,Attachments,Reactions,
9.56458E+16,zer0dot,10/06/2020 5:04 AM,:notbad:,,,
4.57126E+17,pabloaave,10/06/2020 5:00 PM,"as far as I know it keeps that way, do you know @David T ?",,,
4.57126E+17,pabloaave,10/06/2020 5:01 PM,we are going to double check and update if required @Zer0dot Won't DM You First! thanks,,,
4.10425E+17,daveytea,10/06/2020 6:24 PM,"thanks, will update it soon @Zer0dot Won't DM You First! !",,,
6.4343E+17,isakiv#2167,10/06/2020 9:28 PM,":aaveup: We have released the sentiment poll for the first batch of asset additions into the main Aave Market: $AAVE, $UNI, and $GUSD. Read more about the proposed risk parameters for each asset, and feel free to express your opinion by voting and/or commenting: https://governance.aave.com/t/aave-protocol-token-addition-community-sentiment-poll/673",,,
9.56458E+16,zer0dot,10/07/2020 12:22 AM,Np! And nice!,,,
9.56458E+16,zer0dot,10/07/2020 12:25 AM,Do we have any impact in regards to the gas cost impact of adding new assets to the Aave market?,,,
7.26261E+17,ooloop#8048,10/08/2020 2:47 AM,SO no one has made AAVE collateral yet?,,,
6.40019E+17,defidude,10/08/2020 10:16 AM,"> SO no one has made AAVE collateral yet?
@ooloop There's currently a thread on the governance forum where you can voice your support https://governance.aave.com/t/proposal-to-add-aave-as-collateral-only/661",,,
3.78604E+17,K Fisch#1308,10/10/2020 12:00 AM,"im still trying to find out about the address that controls 2.3 million AAVE. not LEND, AAVE",,,
3.78604E+17,K Fisch#1308,10/10/2020 12:00 AM,no one will ever govern other than that entity if they vote,,,
3.03548E+17,_es0_,10/10/2020 3:26 AM,@K Fisch address?,,,
3.03548E+17,_es0_,10/10/2020 3:26 AM,Maybe it's a multi sig for investors in the platform or the team.,,,
3.78604E+17,K Fisch#1308,10/11/2020 12:23 AM,"i kept linking it earlier, hold on",,,
3.78604E+17,K Fisch#1308,10/11/2020 12:29 AM,here is one of the transactions for 1.3 million AAVE https://etherscan.io/tx/0x72faf79d92baeff3d2bc7ae2f2aaa8246b11204ba3da1a35f785e67c2cce8fbc,,,
3.78604E+17,K Fisch#1308,10/11/2020 12:32 AM,"here is where they hold 2.5 million AAVE...
https://etherscan.io/token/0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9?a=0x4a49985b14bd0ce42c25efde5d8c379a48ab02f3",,,
3.78604E+17,K Fisch#1308,10/11/2020 12:34 AM,132 million dollars,,,
4.27863E+17,kleak.lens,10/11/2020 12:36 AM,@K Fisch that one 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 is the address of the AAVE token contract,,,
3.78604E+17,K Fisch#1308,10/11/2020 12:37 AM,"scroll down to where it says ""filtered by a specific address""",,,
3.78604E+17,K Fisch#1308,10/11/2020 12:38 AM,filtered by token holder*,,,
3.78604E+17,K Fisch#1308,10/11/2020 12:39 AM,this is the address where the 1.3 million came from https://etherscan.io/token/0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9?a=0x235c0ef605fb19fa1f8d32ca52ef337bb50ef6f8,,,
3.78604E+17,K Fisch#1308,10/11/2020 12:40 AM,this is where it went to plus 4 more transactions around half a million AAVE https://etherscan.io/token/0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9?a=0x4a49985b14bd0ce42c25efde5d8c379a48ab02f3,,,
4.27863E+17,kleak.lens,10/11/2020 12:42 AM,could it be the reserve ?,,,
3.78604E+17,K Fisch#1308,10/11/2020 12:42 AM,it could be anything until the team confirms,,,
4.27863E+17,kleak.lens,10/11/2020 12:44 AM,if it's there is some missing fund :/,https://cdn.discordapp.com/attachments/605528212239286312/764528780428574800/Screen_Shot_2020-10-10_at_18.44.13.png,,
3.78604E+17,K Fisch#1308,10/11/2020 12:45 AM,this was redeemed out of the 13 million because it was converted from LEND,,,
3.78604E+17,K Fisch#1308,10/11/2020 12:45 AM,i dont know what you mean,,,
3.78604E+17,K Fisch#1308,10/11/2020 12:50 AM,here is an earlier transaction where they repaid 2.5 million USDC to aave... https://etherscan.io/tx/0x8e525c3781f6ab95e8afa085da33f54e260fc16cfda800920233a8d5e5b5c1eb,,,
3.78604E+17,K Fisch#1308,10/11/2020 1:00 AM,looks like an individual user if you look at a bunch of their transactions.,,,
2.64335E+17,laurwin,10/11/2020 9:24 PM,"@kleak.lens @K Fisch 

in the ICO, 1 billion LEND tokens were sold
but the team also held for itself another 300 million
vesting for all funds finished last December
so LEND supply = 1.3 billion in total
the team wallet was https://etherscan.io/address/0xcd8393b5b0ec5ab8dad4e648f709be6bac11874d
and now they migrated LEND to AAVE, moved funds to a gnosis 2/5 multisig: 
https://etherscan.io/address/0x4a49985b14bd0ce42c25efde5d8c379a48ab02f3#readProxyContract (click on getOwners to see the 5 addresses)",,,
2.64335E+17,laurwin,10/11/2020 9:24 PM,is this correct @Pablo Won't DM you first?,,,
1.31698E+17,cto,10/12/2020 7:50 AM,can we use staked aave to participate in governance,,,
1.31698E+17,cto,10/12/2020 7:50 AM,i bet i can find answer if i use search,,,
3.78604E+17,K Fisch#1308,10/12/2020 11:10 AM,"Laur, thank you. So I believe you are confirming that exact address and transactions I shared is LEND (now AAVE) held by the team? Sweet.",,,
2.64335E+17,laurwin,10/12/2020 5:12 PM,"> can we use staked aave to participate in governance
@CTO 

yes",,,
2.64335E+17,laurwin,10/12/2020 5:12 PM,"> Laur, thank you. So I believe you are confirming that exact address and transactions I shared is LEND (now AAVE) held by the team? Sweet.
@K Fisch 

yes",,,
4.57126E+17,pabloaave,10/12/2020 6:06 PM,I can't recall 100% but looks accurate @Laur,,👍 (1),
3.78604E+17,K Fisch#1308,10/13/2020 11:46 PM,"Stani replied to me ""Does not look like Binance"" implying it is not AAVE held by the Aave team",,,
3.8709E+17,angryboredape,10/13/2020 11:52 PM,Yah it’s crazy team gets part of lend then they move to aave to make it more decentralized. And team gets more aave so they get it twice 😆double dipping it sounds to me . And now they want people to vote on safety incentives but nothing  to vote on and too many differnt opinions . Whales don’t care and little guys just want it to pump no matter what.,,,
5.73668E+17,brainyield,10/14/2020 2:09 AM,hey guys has anyone thought of translation of sites and documentation to chinese?,,,
5.34177E+17,tmx6568,10/14/2020 9:47 AM,What is required to take a prtopsal through to a voting stage?,,,
4.57126E+17,pabloaave,10/14/2020 3:52 PM,"@angryBoredape the team is not getting more tokens over the migration, the aave reserve is for the safety incentives and ecosystem incentives, those tokens are not allocated for the team or any entity, you can check more here:
https://medium.com/aave/aavenomics-eeab650cccc2
https://docs.aave.com/aavenomics/
http://governance.aave.com/",,,
4.57126E+17,pabloaave,10/14/2020 3:56 PM,"> What is required to take a prtopsal through to a voting stage?
@TMX https://governance.aave.com/t/aip-from-idea-to-implementation-to-execution/202",,,
4.57126E+17,pabloaave,10/14/2020 3:56 PM,"> hey guys has anyone thought of translation of sites and documentation to chinese?
@Brainyield site and app is already translated to chinese",,,
3.78604E+17,K Fisch#1308,10/14/2020 10:00 PM,Pablo just wanted to say you are awesome. Mad respect for the amount of work you put in answering everyones questions.,,☝️ (3),
3.78604E+17,K Fisch#1308,10/14/2020 10:01 PM,I still wish we knew who sent this transaction for 1.3 million AAVE and controls in total 2.5 million AAVE out of 5 million circulating supply...,,,
3.78604E+17,K Fisch#1308,10/14/2020 10:01 PM,https://etherscan.io/token/0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9?a=0x235c0ef605fb19fa1f8d32ca52ef337bb50ef6f8,,,
4.57126E+17,pabloaave,10/14/2020 10:34 PM,"circulating supply currently is 9M (as more tokens got migrated over the time), regarding that address I am not personally aware about the ownership of it, if I find out more I will let you know",,,
6.95647E+17,dydymoon.eth,10/15/2020 7:00 AM,"Hey guys, i posted a new topic on the governance forum if you want to check it out 🙂",,,
6.95647E+17,dydymoon.eth,10/15/2020 7:00 AM,https://governance.aave.com/t/aip-2-fees-rewards-how-to-improve-the-aave-token-value/830/3,,👍 (2),
7.40974E+17,sk | 0.2192#9217,10/15/2020 11:30 PM,"when will AAVE be usable as collateral?
LEND is being valued much higher than AAVE for this reason.",,,
6.40019E+17,defidude,10/16/2020 12:04 AM,"> when will AAVE be usable as collateral?
> LEND is being valued much higher than AAVE for this reason.
@sk | 0.2192 there's currently a governance topic about adding AAVE as collateral https://governance.aave.com/t/proposal-to-add-aave-as-collateral-only/661/12",,,
7.40974E+17,sk | 0.2192#9217,10/16/2020 2:47 AM,"@DeFi Dude Yes I saw, that's good. Well there doesn't seem to be any disagreement, I hope aave team can roll this out quickly to incentivize the migration, because it seems the market prefers the ability to collateralize vs. stake.",,,
7.55812E+17,Johnny Sins#8515,10/16/2020 11:59 AM,"> @sk | 0.2192 there's currently a governance topic about adding AAVE as collateral https://governance.aave.com/t/proposal-to-add-aave-as-collateral-only/661/12
@DeFi Dude
how are we suppose to swap lend to aave if used cased of upgrade from lend to aave is missing? are this kind of issue need to be in topic discussion or this is a must and required? from looking at this upgrade it is 1 step backward instead of 1 step forward. am i right or am i right?",,,
4.57126E+17,pabloaave,10/16/2020 4:13 PM,"Hi @Johnny Sins ability to stake is only available for AAVE token but collateralization for LEND, as shown in the governance thread whenever is available AAVE as collateral and ability to migrate this would be easier for those users depositing their LEND as collateral",,,
7.41726E+17,dpiawa#8038,10/17/2020 12:28 PM,Hi I have lend token in my Coinbase wallet.  Will this migrate to AAVE automatically or do I have to swap it on uniswap?,,,
3.03548E+17,_es0_,10/17/2020 3:44 PM,you can migrate LEND to AAVE on Aaves website.,,,
2.64335E+17,laurwin,10/18/2020 5:44 AM,"new proposal

https://governance.aave.com/t/aip-3-greenlight-aave-sagl-the-company-to-do-certain-types-of-changes-without-having-to-go-through-the-aip-process/946",,,
7.23737E+17,ejd18,10/18/2020 7:01 PM,"Applicable to all DeFi governance and timely with some of the Aave complaints 

https://twitter.com/kaiynne/status/1317782345110310912",,,
2.78696E+17,bigbrotha#4907,10/18/2020 7:09 PM,"The whole point of governance is for community to be able to vote on these issues. Giving the Aave team blanket approval to make many changes just brings us back, not really forward. Though I do agree with the need for speed, we had AIP 1 for AAVE use as collateral for almost 2 weeks in governance forum but nothing yet at Aave website for on-chain voting.",,,
7.23737E+17,ejd18,10/18/2020 7:10 PM,"yes but during that time they announced a 25m investment into the project, a money license in the UK and their team is active on the governance forum discussing & debating very relevant future issues for the project",,,
7.23737E+17,ejd18,10/18/2020 7:10 PM,https://tenor.com/view/tom-hanks-just-wait-gif-8524221,,,
2.38717E+17,ka7las,10/18/2020 10:45 PM,"guys i have a question, i see many cool proposals on the governance forum and a lot of people discussing it. but who initiates the voting? like the first proposal was obviously started by the team, but what is the plan going forward?",,,
3.8709E+17,angryboredape,10/18/2020 10:45 PM,I don’t know but better happen soon aave keeps dropping .,,,
5.97355E+17,urule,10/19/2020 12:13 AM,"> The whole point of governance is for community to be able to vote on these issues. Giving the Aave team blanket approval to make many changes just brings us back, not really forward. Though I do agree with the need for speed, we had AIP 1 for AAVE use as collateral for almost 2 weeks in governance forum but nothing yet at Aave website for on-chain voting.
@bigbrotha I'm curious to hear how things are supposed to work there. From the proposal to the on-chain voting, what is the process? Who does/can decide to move it forward? Also it would be great to get more feedback from the team about the different points raised in the comments of the proposal. It would help people (or at least myself) to better understand the implications of using AAVE as collateral. Thanks! @Stani",,,
7.58869E+17,Gee3rt5#8208,10/19/2020 12:53 PM,"Not sure if this is the right spot to ask this question but why are we being encouraged to migrate our  lend coins to aAve at a loss will the aave team adjust the migration values to offset the decline in the new governance token? It's a random question I'm fairly new at this I have only been active for about three to five months but I migrated 50,000 flexa coins to amp and lost 30% of my investment knowing that amp will eventually increase but I see the same thing happening with lend to aave now... can someone give me an obvious reason why I should trade at a 60% to 70% decrease",,,
4.57126E+17,pabloaave,10/19/2020 6:50 PM,"> @bigbrotha I'm curious to hear how things are supposed to work there. From the proposal to the on-chain voting, what is the process? Who does/can decide to move it forward? Also it would be great to get more feedback from the team about the different points raised in the comments of the proposal. It would help people (or at least myself) to better understand the implications of using AAVE as collateral. Thanks! @Stani
@URULE there is a thread about that here:
https://governance.aave.com/t/aip-from-idea-to-implementation-to-execution/202",,,
4.57126E+17,pabloaave,10/19/2020 7:12 PM,"> Not sure if this is the right spot to ask this question but why are we being encouraged to migrate our  lend coins to aAve at a loss will the aave team adjust the migration values to offset the decline in the new governance token? It's a random question I'm fairly new at this I have only been active for about three to five months but I migrated 50,000 flexa coins to amp and lost 30% of my investment knowing that amp will eventually increase but I see the same thing happening with lend to aave now... can someone give me an obvious reason why I should trade at a 60% to 70% decrease
@Gee3rt5 Hello, the ratio is 100:1 the value over the tokens is expected to be following that ratio the same way, of course there might be minor differences between one or another but the value should tend to that ratio:
https://coingecko.com/en/coins/aave
https://www.coingecko.com/en/coins/aave-old",,,
7.51107E+17,123jon#7615,10/19/2020 7:38 PM,"dont understand why we are not pushing aave as collateral
binance already did the tokenswap
having aave as collat will encourage more to swap over",,💯 (1),
4.57126E+17,pabloaave,10/19/2020 8:04 PM,It will be added @123jon there is discussion consolidating for that,,,
5.97355E+17,urule,10/20/2020 5:17 AM,"> @URULE there is a thread about that here:
> https://governance.aave.com/t/aip-from-idea-to-implementation-to-execution/202
@Pablo Won't DM you first Thanks. So regarding AAVE as a collateral, where are we now? There has been a discussion in the forum. Are we now waiting for someone to draft a proposal?",,,
5.58907E+17,BTCinthemoney#9349,10/20/2020 10:01 AM,"> @Gee3rt5 Hello, the ratio is 100:1 the value over the tokens is expected to be following that ratio the same way, of course there might be minor differences between one or another but the value should tend to that ratio:
> https://coingecko.com/en/coins/aave
> https://www.coingecko.com/en/coins/aave-old
@Pablo Won't DM you first  why does CoinGecko show 2
different market caps between lend and Aave then? It's showing 117m at 0.35 for lend and 337m at 35 for Aave?",,,
4.57126E+17,pabloaave,10/20/2020 4:46 PM,"> @Pablo Won't DM you first Thanks. So regarding AAVE as a collateral, where are we now? There has been a discussion in the forum. Are we now waiting for someone to draft a proposal?
@URULE when its consolidated its likely to come a proposal to be voted",,,
4.57126E+17,pabloaave,10/20/2020 4:48 PM,"> @Pablo Won't DM you first  why does CoinGecko show 2
> different market caps between lend and Aave then? It's showing 117m at 0.35 for lend and 337m at 35 for Aave?
@BTCinthemoney LEND token (old) and AAVE token (new one) as there is a migration running from LEND to AAVE token",,,
5.58907E+17,BTCinthemoney#9349,10/20/2020 5:25 PM,I know that but why aren't they they same market cap?,,,
5.58907E+17,BTCinthemoney#9349,10/20/2020 5:26 PM,"If there was a 100:1 split it should just a different price by 2 decimal places but market cap should be the same, no?",,,
4.57126E+17,pabloaave,10/20/2020 6:40 PM,you mean same market cap in LEND and in AAVE tokens?,,,
4.57126E+17,pabloaave,10/20/2020 6:40 PM,I won't be the same as market cap is migrating from LEND to AAVE,,,
4.57126E+17,pabloaave,10/20/2020 6:40 PM,so over the time LEND market cap will be reducing and AAVE one growing,,,
5.58907E+17,BTCinthemoney#9349,10/20/2020 7:56 PM,"ok right, so the current MC of LEND and AAVE should add up to the total MC of Lend before migration (assuming prices did not drop from the price pre-migration)?",,,
4.57126E+17,pabloaave,10/20/2020 7:59 PM,yes,,,
5.97355E+17,urule,10/21/2020 4:18 AM,"> @URULE when its consolidated its likely to come a proposal to be voted
@Pablo Won't DM you first Thanks. I see it has been added as a collateral today. I don't understand. Was there a vote?",,,
7.4411E+17,crypton#4126,10/21/2020 2:04 PM,> @Pablo Won't DM you first Thanks. I see it has been added as a collateral today. I don't understand. Was there a vote?,,,
7.4411E+17,crypton#4126,10/21/2020 2:05 PM,That's a good question. Where can I find the corresponding AIP and voting?,,,
4.57126E+17,pabloaave,10/21/2020 7:12 PM,"> @Pablo Won't DM you first Thanks. I see it has been added as a collateral today. I don't understand. Was there a vote?
@URULE @crypton  as the governance is still in the genesis governance/migration steps over the road map, the ability to do updates is still available by the genesis team, for example for highly requested and backed additions/updates as such, but when the full governance protocol is implemented any update or change would require to have its proper validation process over voting etc, here more details:
https://docs.aave.com/aavenomics/ecosystem-overview#roadmap",,👍 (4),
4.82278E+17,mjc716,10/22/2020 7:10 AM,is there some info somewhere about plans to move governance offchain?,,,
4.82278E+17,mjc716,10/22/2020 7:11 AM,is that just for signalling or a full transition?,,,
7.61004E+17,rafaelcosman,10/22/2020 8:01 AM,"Hey AAVE team, Rafael CEO of TrustToken here. I wanted to ask about if we could enable fixed-rate borrowing for $TUSD. Not sure if this is a #📜governance question, happy to move it to another channel if not.",,,
4.06047E+17,defifrog,10/23/2020 12:21 AM,"Hi @Pablo Won't DM you first @DeFi Dude 
I saw that the guidance for unconfirmed AIPs have been renamed ARCs. My ARC for adding renBTC has received quite a bit of support and has been posted for nearly 4 weeks now. Would it be appropriate for me to open an AIP now? Do you have guidance for how to do so properly?",,,
4.15196E+17,marczeller,10/23/2020 5:30 PM,don't worry @DeFi Frog you'll join a community sentiment poll in due time,,,
4.06047E+17,defifrog,10/23/2020 5:52 PM,Appreciate the reassurance. Do we have a standard operating producedure in place for future ARCs and AIPs?,,,
4.15196E+17,marczeller,10/23/2020 8:18 PM,more info on this is scheduled for next week,,👍 (3),
4.82278E+17,mjc716,10/24/2020 12:23 AM,"> is there some info somewhere about plans to move governance offchain?
@mjc716 any word on this?",,,
7.69257E+17,Joeydallday#0622,10/24/2020 2:07 AM,How is the overall Marketcap calculated for Aave Token ?  Appreciate the help if possible thank you.,,,
4.57126E+17,pabloaave,10/26/2020 7:09 PM,"> How is the overall Marketcap calculated for Aave Token ?  Appreciate the help if possible thank you.
@Joeydallday as other tokens, circulating supply * price per token",,,
4.57126E+17,pabloaave,10/26/2020 7:10 PM,"> @mjc716 any word on this?
@mjc716 offchain voting or governance might be fine for signaling or sentiment poll but I do not think its yet valid for final voting as it might be concerns on the voting process, for example to avoid double voting etc",,,
3.91417E+17,EtOHempire#0525,10/27/2020 4:13 AM,What’s the percent quorum needed for aave improvement proposals,,,
6.6596E+17,drippachi,10/27/2020 1:08 PM,Do we have a timeline for when V2 will be implemented?,,,
4.57126E+17,pabloaave,10/27/2020 7:15 PM,"> Do we have a timeline for when V2 will be implemented?
@kjac no, whenever is released it will be announced",,,
5.16533E+17,magic_rubik,10/28/2020 1:56 PM,Take you're time for v2!,,😅 (1),
4.57126E+17,pabloaave,10/28/2020 6:22 PM,"> What’s the percent quorum needed for aave improvement proposals
@EtOHempire for the migration voting was 5% as it required a good consensus at least, for future proposals I would say at least 1% is a good threshold but this might be a topic to discuss over the governance forum to decide on this",,,
4.57126E+17,pabloaave,10/28/2020 6:23 PM,"> Do we have a timeline for when V2 will be implemented?
@kjac no, any news will be announced",,,
6.85544E+17,delhiWagon#0511,10/28/2020 8:45 PM,Will I get Aave's token if I supply or borrow on Aave protocol like Compound?,,,
4.57126E+17,pabloaave,10/28/2020 9:04 PM,"Currently no, as there is no liquidity incentive by now, this might come in the future (it is over the aavenomics proposal https://docs.aave.com/aavenomics/) and would be decided by token holders, there is discussion already over governance.aave.com forum",,,
6.6596E+17,drippachi,10/28/2020 9:46 PM,What’s the % completion of the migration? And is there a timeline for any LEND no migrated to do so?,,,
4.57126E+17,pabloaave,10/28/2020 9:56 PM,near 86% you can check at https://aave.com/,,,
4.57126E+17,pabloaave,10/28/2020 9:56 PM,there is no limit date currently for the migration to end,,,
4.57126E+17,pabloaave,10/28/2020 9:56 PM,this might be set by the token holders at some point,,,
7.58413E+17,noodles#3657,10/29/2020 5:50 AM,Are there any good articles on Aave's governance procedures?,,,
7.5474E+17,tomato4113,10/29/2020 9:41 AM,whats the gains % for staking? where can i find info?,,,
4.57126E+17,pabloaave,10/29/2020 4:54 PM,"> Are there any good articles on Aave's governance procedures?
@noodles http://docs.aave.com/aavenomics
https://governance.aave.com (there is even a thread on creation of proposals/AIPs)",,,
4.57126E+17,pabloaave,10/29/2020 4:54 PM,"> whats the gains % for staking? where can i find info?
@tomato it varies depending on the amount staked/unstaked along the time currently is 5.2% APY",,,
7.23737E+17,ejd18,10/29/2020 5:24 PM,What is the actual process to get the governance discussions and ideas into an AIP? I must have missed that. Is there a set frequency or is it just an as and when type thing?,,,
4.57126E+17,pabloaave,10/29/2020 6:22 PM,"> What is the actual process to get the governance discussions and ideas into an AIP? I must have missed that. Is there a set frequency or is it just an as and when type thing?
@Eric https://governance.aave.com/t/aip-from-idea-to-implementation-to-execution/202",,,
7.23737E+17,ejd18,10/29/2020 6:27 PM,Oops 😅 thanks Pablo,,,
9.56458E+16,zer0dot,10/29/2020 11:43 PM,"@Pablo Won't DM you first I remember https://aave.github.io/aip/ being outdated, I don't think we need to make a pull request anymore, do we?",,,
4.57126E+17,pabloaave,10/29/2020 11:44 PM,@David T what was the status?,,,
4.10425E+17,daveytea,10/29/2020 11:45 PM,"not at the moment @Zer0dot Won't DM You First! , best to post on the gov forum first and discuss there",,,
4.10425E+17,daveytea,10/29/2020 11:45 PM,"then once it is near 'final', create the PR for the AIP",,,
4.10425E+17,daveytea,10/29/2020 11:45 PM,"generally the contentious discussion should happen on the forums, not on github",,,
4.10425E+17,daveytea,10/29/2020 11:46 PM,and github should just be mainly editing specific language and formalities,,,
9.56458E+16,zer0dot,10/29/2020 11:49 PM,"sounds good, thanks!",,,
4.06047E+17,defifrog,11/01/2020 2:43 AM,"> more info on this is scheduled for next week
@MarcZeller  awesome. Looking forward to the info. Let me know if I can help set up sentiment polling as well!",,,
4.06047E+17,defifrog,11/02/2020 12:32 AM,"https://governance.aave.com/t/listing-proposal-uma-lrc-omg-renbtc/1051?u=Defifrog is this the sentiment polling, or perhaps just an unofficial post?",,,
1.7105E+17,chevispreston,11/02/2020 6:45 AM,"Treat unofficial posts as official: those that are well received are usually adopted, so make sure to voice concern wherever possible. Views get watered down by silence.",,🐸 (2),
1.7105E+17,chevispreston,11/02/2020 6:45 AM,"This is with respect to governance and change in general, not specifically about this lol",,,
4.15196E+17,marczeller,11/04/2020 7:33 PM,"there's no official or ""unofficial"" post, the team don't have admin keys, this is DeFi.
team is here to support, work and try to keep things a bit organized for better convenience, but the owners of Aave are the owners of $AAVE",,"D07 (5),🐸 (1)",
9.56458E+16,zer0dot,11/05/2020 4:27 AM,Well said,,,
9.56458E+16,zer0dot,11/05/2020 4:27 AM,:D3Proud:,,🐸 (1),
4.06047E+17,defifrog,11/05/2020 4:40 AM,"> don't worry @DeFi Frog you'll join a community sentiment poll in due time
@MarcZeller Appreciate the clarification. I was only asking because you had responded to me with this (quoted above) a couple weeks ago and because it appears there's an ""official"" post you made for AAVE, GUSD, and UNI. 

Will treat the ""unofficial official"" post by @depressedape as ""official"" haha",,,
4.3595E+17,brucecost#6151,11/05/2020 5:11 AM,will fees from Aave be distributed to token holders?,,,
1.13449E+17,fresias,11/05/2020 5:35 AM,"> there's no official or ""unofficial"" post, the team don't have admin keys, this is DeFi.
> team is here to support, work and try to keep things a bit organized for better convenience, but the owners of Aave are the owners of $AAVE
@MarcZeller so who is going to announce ""aave 2.0"" ?  or how can we (aave holders) know more about it,  (not asking for a date)",,,
9.56458E+16,zer0dot,11/05/2020 8:52 AM,"> will fees from Aave be distributed to token holders?
@brucecost If governance votes for it.",,,
9.56458E+16,zer0dot,11/05/2020 8:52 AM,Which I think is pretty likely,,,
9.56458E+16,zer0dot,11/05/2020 8:53 AM,But I believe protocol growth should be prioritized,,👍 (2),
7.1827E+17,Ap0ll0517🏴#5781,11/05/2020 10:11 PM,Are there rewards for voting vith AAVE? Or rewards only for contributing to the SM?,,,
4.57126E+17,pabloaave,11/05/2020 10:16 PM,"No voting rewards implemented, but might be something to propose over governance",,,
6.58564E+17,leslie0617,11/07/2020 3:16 PM,got it,,,
3.03548E+17,_es0_,11/08/2020 10:21 PM,Would be great to get something more concrete from the Aave team regarding the V2 timeline.,,👍 (2),
3.93498E+17,gnarlysagan#3761,11/10/2020 5:16 AM,would it be possible to onbaord DPI (Defi Pulse Index - SetTokens) as a token to deposit and lend out on eventually?,,,
9.56458E+16,zer0dot,11/10/2020 6:26 AM,@gnarlysagan Anything is possible! Feel free to start the discussion on the governance forum.,,👍 (1),
1.13449E+17,fresias,11/10/2020 1:35 PM,"SetTokens was part of the implementation, but i don't know what happened",,,
3.03548E+17,_es0_,11/10/2020 4:56 PM,DPI would be a good one to have 😉,,💯 (1),
4.57126E+17,pabloaave,11/10/2020 8:47 PM,Still in the pipeline @Fresias,,,
6.04983E+17,Stani#3346,11/10/2020 10:57 PM,interesting proposal https://twitter.com/ZeMariaMacedo/status/1326126901887430656,,👍 (6),
5.16533E+17,magic_rubik,11/11/2020 3:36 AM,"Mind blowing proposal Stani! Platform approach, will work! And scales!",,,
1.13449E+17,fresias,11/11/2020 5:00 AM,"> Still in the pipeline @Fresias
@Pablo Won't DM you first yeah, but as far as i remember, there was a publicity like ""SetTokens, coming soon"" in the platform, now it's gone. I've said it before, that information management is kind of weird, ""coming soon"" then ""gone"" now ""still in the pipeline"", seriously... i love the project but sometimes i think you play with the info.",,,
1.13449E+17,fresias,11/11/2020 5:03 AM,"I'll reply a bit more at #español if you don't mind, i don't wanna get missunderstood",,,
4.57126E+17,pabloaave,11/11/2020 7:09 PM,"Hi @Fresias thanks for the feedback, it was actually expected to come earlier but as in any process there are priorities that comes up and need to be handled before, in this case migration/governace was quite important to focus on as it allows to decentralize the protocol",,,
4.57126E+17,pabloaave,11/11/2020 7:10 PM,heading to #español 🙂,,,
3.8709E+17,angryboredape,11/12/2020 9:24 AM,Yah V2 can’t wait . I came back just in time . Sold my aave to add liquidity to curve and got ripped off 1200$ . So me comming back to aave maybe I can recover my losses.,,,
4.57126E+17,pabloaave,11/12/2020 9:14 PM,price discussion at #📈fa-ta-trading,,,
5.68644E+17,clesaege#6512,11/13/2020 12:21 AM,"Hi everyone,

Following the expressed need of decentralized risk teams evaluating assets to be listed as collateral, here is an Aave Request for Comments (ARC) on a proposal to use the Token² Curated Registry as part of a due diligence process before listing new assets.

Feel free to provide comments on the forum thread or on the google doc.
https://governance.aave.com/t/arc-listing-due-diligence-with-the-kleros-t2cr/1363",,,
9.56458E+16,zer0dot,11/13/2020 5:06 AM,"@clesaege Very interesting! Just started reading the doc, going to go through it more in depth later. It's true that as the protocol expands, we're going to need tools to streamline the addition of new assets/markets.",,,
5.68644E+17,clesaege#6512,11/14/2020 3:04 AM,Thanks @Zer0dot Won't DM You First! don't hesitate to make some comments.,,,
7.63508E+17,theo__#9243,11/17/2020 4:09 PM,"> SetTokens was part of the implementation, but i don't know what happened
@Fresias Set would probably be the first token built by external team members 
If we want to scale we should tend to empower external builders to settle their own markets",,,
6.4343E+17,isakiv#2167,11/19/2020 1:56 AM,:D16: 2 new AIPs have been submitted for a governance vote! $AAVE and $stkAAVE holders can vote on AIP-2 and AIP-3. Check out the AIPs and vote: https://app.aave.com/governance,,,
3.03548E+17,_es0_,11/19/2020 6:57 PM,I hope more people vote that have < 500 Aave. I think participation is healthy for distributed governance.,,👍 (1),
6.73967E+17,deepcryptodive,11/19/2020 7:35 PM,@isakiv is there a way to vote off-chain? Like 'Snapshot',,,
6.73967E+17,deepcryptodive,11/19/2020 7:35 PM,I think this would increase participation allot,,,
3.31068E+17,parisfinest,11/20/2020 1:54 AM,Wouldnt that defeat the purpose of decentralization?,,,
4.57126E+17,pabloaave,11/20/2020 11:02 PM,Voting off-chain in my opinion is not a valid solution as the voting needs to be on-chain to trigger the action and for security purposes,,,
4.57126E+17,pabloaave,11/20/2020 11:02 PM,but when credit delegation is allowed,,,
4.57126E+17,pabloaave,11/20/2020 11:02 PM,it would be easier for little token holders to delegate their vote so its used by whoever they delegate to,,,
6.9063E+17,markwardbro,11/23/2020 12:24 AM,This protocol made my bags bigger thank you,,,
6.9063E+17,markwardbro,11/23/2020 12:24 AM,Yea voting off chain is not helpful,,,
2.0364E+17,candleinvin.algo,11/24/2020 4:06 AM,Does executed mean the vote passed?,,,
2.0364E+17,candleinvin.algo,11/24/2020 4:06 AM,And the proposal will happen?,,,
